YEAR,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours),ENERGY SHARE
2007,VA,Total Electric Power Industry,Nuclear,27268475,0.349049729369247
2007,VA,Total Electric Power Industry,Oil,2096949,0.0268419660780852
2007,VA,Total Electric Power Industry,Other,2565571,0.0328405553749371
2007,VA,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2007,VA,Total Electric Power Industry,Total,78360507,1.00305256387044
2007,VA,Total Electric Power Industry,Wind,0,0
2007,VT,Total Electric Power Industry,Coal,0,0
2007,VT,Total Electric Power Industry,Gas,1889,0.000324370808207045
2007,VT,Total Electric Power Industry,Hydroelectric,646605,0.111032179163958
2007,VT,Total Electric Power Industry,Nuclear,4703728,0.807703574878829
2007,VT,Total Electric Power Industry,Oil,7811,0.00134127071620182
2007,VT,Total Electric Power Industry,Other,453038,0.0777937015397053
2007,VT,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2007,VT,Total Electric Power Industry,Total,5823582,1
2007,VT,Total Electric Power Industry,Wind,10511,0.00180490289309913
2007,WA,Total Electric Power Industry,Coal,8556816,0.0800008739794919
2007,WA,Total Electric Power Industry,Gas,7621167,0.0712531414422914
2007,WA,Total Electric Power Industry,Hydroelectric,78873707,0.73741979423215
2007,WA,Total Electric Power Industry,Nuclear,8108560,0.0758099609381747
2007,WA,Total Electric Power Industry,Oil,37042,0.000346319515804516
2007,WA,Total Electric Power Industry,Other,1292731,0.0120862257433586
2007,WA,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2007,WA,Total Electric Power Industry,Total,106990217,1.00029156490633
2007,WA,Total Electric Power Industry,Wind,2437823,0.0227921192424036
2007,WI,Total Electric Power Industry,Coal,40028250,0.631973623870556
2007,WI,Total Electric Power Industry,Gas,6488750,0.102445619078777
2007,WI,Total Electric Power Industry,Hydroelectric,1516083,0.0239362067439507
2007,WI,Total Electric Power Industry,Nuclear,12910319,0.203830571752572
2007,WI,Total Electric Power Industry,Oil,1013414,0.0159999729706184
2007,WI,Total Electric Power Industry,Other,1220235,0.0192653022533758
2007,WI,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2007,WI,Total Electric Power Industry,Total,63390630,1.0008233225419
2007,WI,Total Electric Power Industry,Wind,109283,0.00172538078825445
2007,WV,Total Electric Power Industry,Coal,91866265,0.97799908687985
2007,WV,Total Electric Power Industry,Gas,444470,0.00473178325194223
2007,WV,Total Electric Power Industry,Hydroelectric,1254397,0.0133541852450932
2007,WV,Total Electric Power Industry,Nuclear,0,0
2007,WV,Total Electric Power Industry,Oil,199919,0.00212831771760758
2007,WV,Total Electric Power Industry,Other,0,0
2007,WV,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2007,WV,Total Electric Power Industry,Total,93933109,1.00000250178654
2007,WV,Total Electric Power Industry,Wind,167588,0.00178412511896527
2007,WY,Total Electric Power Industry,Coal,43126809,0.945784728753574
2007,WY,Total Electric Power Industry,Gas,906117,0.0198714359104102
2007,WY,Total Electric Power Industry,Hydroelectric,729424,0.015996501850771
2007,WY,Total Electric Power Industry,Nuclear,0,0
2007,WY,Total Electric Power Industry,Oil,47222,0.00103559357849085
2007,WY,Total Electric Power Industry,Other,0,0
2007,WY,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2007,WY,Total Electric Power Industry,Total,45633486,1.00075695789573
2007,WY,Total Electric Power Industry,Wind,754881,0.0165547820110277
2008,AK,Total Electric Power Industry,Coal,617897,0.0912047371784506
2008,AK,Total Electric Power Industry,Gas,4002472,0.590785206634937
2008,AK,Total Electric Power Industry,Hydroelectric,1171801,0.172963782362506
2008,AK,Total Electric Power Industry,Nuclear,0,0
2008,AK,Total Electric Power Industry,Oil,977915,0.144345223488485
2008,AK,Total Electric Power Industry,Other,4682,0.000691086992604764
2008,AK,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2008,AK,Total Electric Power Industry,Total,6774834,0.999999926197459
2008,AK,Total Electric Power Industry,Wind,68,1.00371455568398E-05
2008,AL,Total Electric Power Industry,Coal,74604648,0.511460917690399
2008,AL,Total Electric Power Industry,Gas,22566658,0.154708371653806
2008,AL,Total Electric Power Industry,Hydroelectric,6136148,0.0420670825652057
2008,AL,Total Electric Power Industry,Nuclear,38992641,0.267318625362756
2008,AL,Total Electric Power Industry,Oil,204265,0.00140036267381128
2008,AL,Total Electric Power Industry,Other,3357314,0.0230164600389888
2008,AL,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2008,AL,Total Electric Power Industry,Total,145869895,1.00002818001503
2008,AL,Total Electric Power Industry,Wind,0,0
2008,AR,Total Electric Power Industry,Coal,26114654,0.474472608486924
2008,AR,Total Electric Power Industry,Gas,8461073,0.15372776437736
2008,AR,Total Electric Power Industry,Hydroelectric,4707854,0.0855361808644142
2008,AR,Total Electric Power Industry,Nuclear,14168091,0.257417582252865
2008,AR,Total Electric Power Industry,Oil,63625,0.00115599156377797
2008,AR,Total Electric Power Industry,Other,1512833,0.0274863997706077
2008,AR,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2008,AR,Total Electric Power Industry,Total,55050528,1.00020347268405
2008,AR,Total Electric Power Industry,Wind,0,0
2008,AZ,Total Electric Power Industry,Coal,43840260,0.366989486445585
2008,AZ,Total Electric Power Industry,Gas,38822429,0.324984917545657
2008,AZ,Total Electric Power Industry,Hydroelectric,7380432,0.0617820457594585
2008,AZ,Total Electric Power Industry,Nuclear,29250496,0.244857683447101
2008,AZ,Total Electric Power Industry,Oil,51897,0.000434432947661955
2008,AZ,Total Electric Power Industry,Other,98933,0.000828174168276397
2008,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,14724,0.000123255500729804
2008,AZ,Total Electric Power Industry,Total,119459172,1.00000000418553
2008,AZ,Total Electric Power Industry,Wind,0,0
2008,CA,Total Electric Power Industry,Coal,2280401,0.0109793490566636
2008,CA,Total Electric Power Industry,Gas,121676600,0.585831116294036
2008,CA,Total Electric Power Industry,Hydroelectric,24449073,0.11771390495744
2008,CA,Total Electric Power Industry,Nuclear,32482351,0.156391384589845
2008,CA,Total Electric Power Industry,Oil,1741590,0.00838515880478687
2008,CA,Total Electric Power Industry,Other,18728501,0.0901713118820215
2008,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,670481,0.00322813616327167
2008,CA,Total Electric Power Industry,Total,207984263,1.00137292597658
2008,CA,Total Electric Power Industry,Wind,5384955,0.0259267122753525
2008,CO,Total Electric Power Industry,Coal,34827545,0.651893600357891
2008,CO,Total Electric Power Industry,Gas,13487475,0.252455309080415
2008,CO,Total Electric Power Industry,Hydroelectric,1790219,0.033508888132629
2008,CO,Total Electric Power Industry,Nuclear,0,0
2008,CO,Total Electric Power Industry,Oil,19113,0.00035775253132658
2008,CO,Total Electric Power Industry,Other,45254,0.000847053474214045
2008,CO,Total Electric Power Industry,Solar Thermal and Photovoltaic,18354,0.000343545752104225
2008,CO,Total Electric Power Industry,Total,53441594,1.00030688702074
2008,CO,Total Electric Power Industry,Wind,3220843,0.0602869636506826
2008,CT,Total Electric Power Industry,Coal,4386608,0.145954602531715
2008,CT,Total Electric Power Industry,Gas,8069852,0.26850633590915
2008,CT,Total Electric Power Industry,Hydroelectric,562968,0.0187315052263787
2008,CT,Total Electric Power Industry,Nuclear,15432946,0.513496874879958
2008,CT,Total Electric Power Industry,Oil,513850,0.0170972132706916
2008,CT,Total Electric Power Industry,Other,733514,0.024406043193613
2008,CT,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2008,CT,Total Electric Power Industry,Total,30409473,1.01180742498849
2008,CT,Total Electric Power Industry,Wind,0,0
2008,DC,Total Electric Power Industry,Coal,0,0
2008,DC,Total Electric Power Industry,Gas,0,0
2008,DC,Total Electric Power Industry,Hydroelectric,0,0
2008,DC,Total Electric Power Industry,Nuclear,0,0
2008,DC,Total Electric Power Industry,Oil,72316,1
2008,DC,Total Electric Power Industry,Other,0,0
2008,DC,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2008,DC,Total Electric Power Industry,Total,72316,1
2008,DC,Total Electric Power Industry,Wind,0,0
2008,DE,Total Electric Power Industry,Coal,5266915,0.700539618402583
2008,DE,Total Electric Power Industry,Gas,1863431,0.247850447873099
2008,DE,Total Electric Power Industry,Hydroelectric,0,0
2008,DE,Total Electric Power Industry,Nuclear,0,0
2008,DE,Total Electric Power Industry,Oil,219177,0.0291522023694369
2008,DE,Total Electric Power Industry,Other,163375,0.0217301133882969
2008,DE,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2008,DE,Total Electric Power Industry,Total,7523839,1.00072761796658
2008,DE,Total Electric Power Industry,Wind,0,0
2008,FL,Total Electric Power Industry,Coal,64823411,0.297050977447232
2008,FL,Total Electric Power Industry,Gas,103373100,0.473703557450107
2008,FL,Total Electric Power Industry,Hydroelectric,206158,0.000944711709301542
2008,FL,Total Electric Power Industry,Nuclear,32133276,0.147249595433688
2008,FL,Total Electric Power Industry,Oil,11970743,0.054855504424468
2008,FL,Total Electric Power Industry,Other,4302868,0.019717739710217
2008,FL,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2008,FL,Total Electric Power Industry,Total,219636818,1.00647791382499
2008,FL,Total Electric Power Industry,Wind,0,0
2008,GA,Total Electric Power Industry,Coal,85491258,0.627930270445603
2008,GA,Total Electric Power Industry,Gas,13428412,0.0986312118464203
2008,GA,Total Electric Power Industry,Hydroelectric,1987696,0.0145995569142712
2008,GA,Total Electric Power Industry,Nuclear,31691095,0.232769973440644
2008,GA,Total Electric Power Industry,Oil,741561,0.00544673935295129
2008,GA,Total Electric Power Industry,Other,2781970,0.0204334713903912
2008,GA,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2008,GA,Total Electric Power Industry,Total,136173395,1.00018877660972
2008,GA,Total Electric Power Industry,Wind,0,0
2008,HI,Total Electric Power Industry,Coal,1647592,0.145845754795501
2008,HI,Total Electric Power Industry,Gas,38572,0.00341441476650292
2008,HI,Total Electric Power Industry,Hydroelectric,84343,0.00746608899334117
2008,HI,Total Electric Power Industry,Nuclear,0,0
2008,HI,Total Electric Power Industry,Oil,8669934,0.767467351296426
2008,HI,Total Electric Power Industry,Other,536756,0.0475139378930064
2008,HI,Total Electric Power Industry,Solar Thermal and Photovoltaic,18,1.59336995222059E-06
2008,HI,Total Electric Power Industry,Total,11376385,1.00704389021628
2008,HI,Total Electric Power Industry,Wind,240023,0.0212469686689913
2008,IA,Total Electric Power Industry,Coal,40410107,0.761208477892236
2008,IA,Total Electric Power Industry,Gas,2163191,0.0407482051086918
2008,IA,Total Electric Power Industry,Hydroelectric,819047,0.0154284550692282
2008,IA,Total Electric Power Industry,Nuclear,5282202,0.0995012694309205
2008,IA,Total Electric Power Industry,Oil,161127,0.00303516242650242
2008,IA,Total Electric Power Industry,Other,167313,0.00315168861249449
2008,IA,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2008,IA,Total Electric Power Industry,Total,53086786,1.00000011302249
2008,IA,Total Electric Power Industry,Wind,4083787,0.0769266284374377
2008,ID,Total Electric Power Industry,Coal,90449,0.0075779625553189
2008,ID,Total Electric Power Industry,Gas,1699553,0.142391281216817
2008,ID,Total Electric Power Industry,Hydroelectric,9362501,0.784405377639728
2008,ID,Total Electric Power Industry,Nuclear,0,0
2008,ID,Total Electric Power Industry,Oil,120,1.00537928184753E-05
2008,ID,Total Electric Power Industry,Other,540940,0.04532082239355
2008,ID,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2008,ID,Total Electric Power Industry,Total,11970553,1.00291216487148
2008,ID,Total Electric Power Industry,Wind,207472,0.0173823375302892
2008,IL,Total Electric Power Industry,Coal,96644038,0.48455160577235
2008,IL,Total Electric Power Industry,Gas,4313744,0.0216281482577419
2008,IL,Total Electric Power Industry,Hydroelectric,138549,0.000694653719127023
2008,IL,Total Electric Power Industry,Nuclear,95151694,0.477069326507852
2008,IL,Total Electric Power Industry,Oil,142728,0.000715606291085188
2008,IL,Total Electric Power Industry,Other,697982,0.00349952574312133
2008,IL,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2008,IL,Total Electric Power Industry,Total,199475178,1.00012395810309
2008,IL,Total Electric Power Industry,Wind,2336996,0.0117171756056339
2008,IN,Total Electric Power Industry,Coal,122036086,0.943584410880943
2008,IN,Total Electric Power Industry,Gas,5992107,0.0463310397674551
2008,IN,Total Electric Power Industry,Hydroelectric,436780,0.00337718794901844
2008,IN,Total Electric Power Industry,Nuclear,0,0
2008,IN,Total Electric Power Industry,Oil,178244,0.00137818464395083
2008,IN,Total Electric Power Industry,Other,273038,0.00211113293471335
2008,IN,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2008,IN,Total Electric Power Industry,Total,129510294,1.00137507250935
2008,IN,Total Electric Power Industry,Wind,238356,0.00184297131456623
2008,KS,Total Electric Power Industry,Coal,34003262,0.729209262788476
2008,KS,Total Electric Power Industry,Gas,2229723,0.0478170201744912
2008,KS,Total Electric Power Industry,Hydroelectric,10574,0.000226762324882988
2008,KS,Total Electric Power Industry,Nuclear,8497160,0.182223922498839
2008,KS,Total Electric Power Industry,Oil,130190,0.00279196019259657
2008,KS,Total Electric Power Industry,Other,0,0
2008,KS,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2008,KS,Total Electric Power Industry,Total,46630321,1
2008,KS,Total Electric Power Industry,Wind,1759412,0.0377310720207137
2008,KY,Total Electric Power Industry,Coal,91620588,0.936251085969437
2008,KY,Total Electric Power Industry,Gas,982527,0.0100402321227658
2008,KY,Total Electric Power Industry,Hydroelectric,1917470,0.0195942135823644
2008,KY,Total Electric Power Industry,Nuclear,0,0
2008,KY,Total Electric Power Industry,Oil,2874440,0.029373284218106
2008,KY,Total Electric Power Industry,Other,459620,0.00469675793974683
2008,KY,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2008,KY,Total Electric Power Industry,Total,97863340,1.00004442616758
2008,KY,Total Electric Power Industry,Wind,0,0
2008,LA,Total Electric Power Industry,Coal,24100042,0.261319762801224
2008,LA,Total Electric Power Industry,Gas,46445443,0.503613734281366
2008,LA,Total Electric Power Industry,Hydroelectric,1064373,0.0115411292599418
2008,LA,Total Electric Power Industry,Nuclear,15370988,0.166669540998329
2008,LA,Total Electric Power Industry,Oil,2305013,0.0249935435968841
2008,LA,Total Electric Power Industry,Other,2709675,0.029381344159832
2008,LA,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2008,LA,Total Electric Power Industry,Total,92453141,1.00248094490242
2008,LA,Total Electric Power Industry,Wind,0,0
2008,MA,Total Electric Power Industry,Coal,10628688,0.25234893025213
2008,MA,Total Electric Power Industry,Gas,21514434,0.510800994899845
2008,MA,Total Electric Power Industry,Hydroelectric,357411,0.00848574005656614
2008,MA,Total Electric Power Industry,Nuclear,5868639,0.139334673638546
2008,MA,Total Electric Power Industry,Oil,2107999,0.0500486318370206
2008,MA,Total Electric Power Industry,Other,1251626,0.0297164129924363
2008,MA,Total Electric Power Industry,Solar Thermal and Photovoltaic,80,1.89937971837826E-06
2008,MA,Total Electric Power Industry,Total,42505478,1.00917553541467
2008,MA,Total Electric Power Industry,Wind,3672,8.7181529073562E-05
2008,MD,Total Electric Power Industry,Coal,27218239,0.576436190929205
2008,MD,Total Electric Power Industry,Gas,2185970,0.0462951412942444
2008,MD,Total Electric Power Industry,Hydroelectric,1974078,0.0418076277057139
2008,MD,Total Electric Power Industry,Nuclear,14678695,0.310869892560337
2008,MD,Total Electric Power Industry,Oil,405840,0.00859500365643451
2008,MD,Total Electric Power Industry,Other,612485,0.0129713946740373
